trade_date,sequence,symbol,side,quantity,price,turnover,brokerage,stt_buy,stt_sell,exchange_transaction_charge,sebi_turnover_charge,gst,stamp_duty,dp_charges,total_cost,allocation_note
2016-04-04,1,INFY,BUY,27,607.08,16391.16,0,16.39,0,0.50,0.01,0.09,2.46,0,19.45,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-30,1,SUNPHARMA,SELL,74,402.70,29799.80,0,0.00,30.00,0.92,0.03,0.17,0.00,15.34,46.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-09-30,2,BPCL,BUY,126,236.49,29797.74,0,30.00,0.00,0.91,0.03,0.17,4.47,0.00,35.58,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-10-22,1,INFY,SELL,46,690.75,31774.50,0,0.00,32.00,0.98,0.03,0.18,0.00,15.34,48.53,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-10-22,2,MARUTI,BUY,4,7336.67,29346.68,0,29.00,0.00,0.90,0.03,0.17,4.40,0.00,34.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-11-11,1,ASIANPAINT,SELL,20,1789.06,35781.20,0,0.00,36.00,1.10,0.04,0.20,0.00,15.34,52.68,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-11-11,2,JINDALSTEL,BUY,226,145.37,32853.62,0,33.00,0.00,1.01,0.03,0.19,4.93,0.00,39.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-11-25,1,MARUTI,SELL,4,7071.66,28286.64,0,0.00,28.00,0.87,0.03,0.16,0.00,15.34,44.40,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-11-25,2,BAJAJFINSV,BUY,36,905.55,32599.80,0,33.00,0.00,1.00,0.03,0.19,4.89,0.00,39.11,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-12-30,1,BPCL,SELL,126,245.35,30914.10,0,0.00,31.00,0.95,0.03,0.17,0.00,15.34,47.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2019-12-30,2,ICICIBANK,BUY,57,549.87,31342.59,0,31.00,0.00,0.96,0.03,0.18,4.70,0.00,36.87,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-01-06,1,BAJAJFINSV,SELL,36,933.43,33603.48,0,0.00,34.00,1.03,0.03,0.19,0.00,15.34,50.59,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-01-06,2,SBIN,BUY,102,331.87,33850.74,0,34.00,0.00,1.04,0.04,0.20,5.08,0.00,40.36,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-03,1,SBIN,SELL,102,302.85,30890.70,0,0.00,31.00,0.95,0.03,0.18,0.00,15.34,47.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-02-03,2,INFY,BUY,39,782.39,30513.21,0,31.00,0.00,0.94,0.03,0.17,4.58,0.00,36.72,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-02,1,ICICIBANK,SELL,57,508.00,28956.00,0,0.00,29.00,0.89,0.03,0.17,0.00,15.34,45.43,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-02,2,TITAN,BUY,22,1275.64,28064.08,0,28.00,0.00,0.86,0.03,0.16,4.21,0.00,33.26,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-16,1,JINDALSTEL,SELL,226,112.24,25366.24,0,0.00,25.00,0.78,0.03,0.15,0.00,15.34,41.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-03-16,2,ASIANPAINT,BUY,13,1777.89,23112.57,0,23.00,0.00,0.71,0.02,0.13,3.47,0.00,27.33,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-04-27,1,TITAN,SELL,22,913.74,20102.28,0,0.00,20.00,0.62,0.02,0.12,0.00,15.34,36.10,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-04-27,2,SUNPHARMA,BUY,47,491.25,23088.75,0,23.00,0.00,0.71,0.02,0.13,3.46,0.00,27.32,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-08,1,ASIANPAINT,SELL,13,1656.17,21530.21,0,0.00,21.48,0.66,0.03,0.12,0.00,15.34,37.63,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-08,2,INFY,SELL,39,707.30,27584.70,0,0.00,27.52,0.85,0.03,0.16,0.00,15.34,43.90,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-08,3,HCLTECH,BUY,41,579.44,23757.04,0,23.74,0.00,0.73,0.02,0.13,3.57,0.00,28.19,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-06-08,4,M&M,BUY,50,485.74,24287.00,0,24.26,0.00,0.74,0.02,0.14,3.64,0.00,28.80,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-07-06,1,SUNPHARMA,SELL,47,477.76,22454.72,0,0.00,22.00,0.69,0.02,0.13,0.00,15.34,38.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-07-06,2,JINDALSTEL,BUY,151,156.08,23568.08,0,24.00,0.00,0.72,0.03,0.13,3.54,0.00,28.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-07-13,1,HCLTECH,SELL,41,584.71,23973.11,0,0.00,24.00,0.73,0.02,0.13,0.00,15.34,40.22,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-07-13,2,HINDALCO,BUY,145,165.38,23980.10,0,24.00,0.00,0.74,0.03,0.14,3.60,0.00,28.51,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-09-14,1,HINDALCO,SELL,145,178.91,25941.95,0,0.00,26.00,0.80,0.03,0.15,0.00,15.34,42.32,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-09-14,2,TECHM,BUY,33,770.54,25427.82,0,25.00,0.00,0.78,0.02,0.14,3.81,0.00,29.75,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-05,1,M&M,SELL,50,614.69,30734.50,0,0.00,31.00,0.94,0.03,0.17,0.00,15.34,47.48,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-05,2,HCLTECH,BUY,35,829.21,29022.35,0,29.00,0.00,0.89,0.03,0.17,4.35,0.00,34.44,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-12,1,JINDALSTEL,SELL,151,193.85,29271.35,0,0.00,29.00,0.90,0.03,0.17,0.00,15.34,45.44,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-10-12,2,TITAN,BUY,23,1260.83,28999.09,0,29.00,0.00,0.89,0.03,0.16,4.35,0.00,34.43,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-02,1,TITAN,SELL,23,1166.92,26839.16,0,0.00,27.00,0.82,0.03,0.15,0.00,15.34,43.34,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-02,2,ASIANPAINT,BUY,12,2199.10,26389.20,0,26.00,0.00,0.81,0.02,0.15,3.96,0.00,30.94,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-09,1,HCLTECH,SELL,35,866.37,30322.95,0,0.00,30.00,0.93,0.03,0.17,0.00,15.34,46.47,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-09,2,KOTAKBANK,BUY,85,346.17,29424.45,0,29.00,0.00,0.90,0.03,0.17,4.41,0.00,34.51,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,1,ASIANPAINT,SELL,12,2205.30,26463.60,0,0.00,26.24,0.82,0.02,0.15,0.00,15.34,42.57,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,2,TECHM,SELL,33,848.13,27988.29,0,0.00,27.76,0.86,0.03,0.16,0.00,15.34,44.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,3,AXISBANK,BUY,47,613.46,28832.62,0,28.68,0.00,0.88,0.03,0.17,4.32,0.00,34.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,4,ICICIBANK,BUY,58,490.75,28463.50,0,28.32,0.00,0.87,0.03,0.16,4.27,0.00,33.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-21,1,AXISBANK,SELL,47,604.95,28432.65,0,0.00,28.30,0.87,0.03,0.16,0.00,15.34,44.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-21,2,ICICIBANK,SELL,58,514.34,29831.72,0,0.00,29.70,0.92,0.03,0.17,0.00,15.34,46.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-21,3,BAJAJFINSV,BUY,31,919.36,28500.16,0,28.55,0.00,0.88,0.03,0.16,4.27,0.00,33.89,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-21,4,JINDALSTEL,BUY,109,269.63,29389.67,0,29.45,0.00,0.90,0.03,0.17,4.41,0.00,34.96,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-18,1,KOTAKBANK,SELL,85,373.91,31782.35,0,0.00,32.00,0.97,0.03,0.18,0.00,15.34,48.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-18,2,BANKBARODA,BUY,405,75.49,30573.45,0,31.00,0.00,0.94,0.03,0.17,4.59,0.00,36.73,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-02-15,1,JINDALSTEL,SELL,109,310.84,33881.56,0,0.00,34.00,1.04,0.04,0.19,0.00,15.34,50.61,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-02-15,2,SBIN,BUY,83,397.70,33009.10,0,33.00,0.00,1.01,0.03,0.19,4.95,0.00,39.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-02-22,1,BAJAJFINSV,SELL,31,1022.49,31697.19,0,0.00,32.00,0.97,0.03,0.18,0.00,15.34,48.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-02-22,2,HINDALCO,BUY,110,310.16,34117.60,0,34.00,0.00,1.05,0.04,0.20,5.12,0.00,40.41,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-03-15,1,BANKBARODA,SELL,405,77.91,31553.55,0,0.00,32.00,0.97,0.03,0.18,0.00,15.34,48.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-03-15,2,AXISBANK,BUY,41,754.38,30929.58,0,31.00,0.00,0.95,0.03,0.18,4.64,0.00,36.80,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-04-12,1,AXISBANK,SELL,41,650.67,26677.47,0,0.00,27.00,0.82,0.02,0.15,0.00,15.34,43.33,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-04-12,2,JINDALSTEL,BUY,67,405.10,27141.70,0,27.00,0.00,0.83,0.03,0.16,4.07,0.00,32.09,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-05-10,1,SBIN,SELL,83,360.32,29906.56,0,0.00,30.00,0.92,0.03,0.17,0.00,15.34,46.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-05-10,2,BAJAJFINSV,BUY,26,1139.57,29628.82,0,30.00,0.00,0.91,0.03,0.17,4.44,0.00,35.55,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-21,1,HINDALCO,SELL,110,366.72,40339.20,0,0.00,40.00,1.24,0.04,0.23,0.00,15.34,56.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-21,2,ASIANPAINT,BUY,10,3025.71,30257.10,0,30.00,0.00,0.93,0.03,0.17,4.54,0.00,35.67,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-05,1,JINDALSTEL,SELL,67,391.15,26207.05,0,0.00,26.00,0.80,0.03,0.15,0.00,15.34,42.32,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-05,2,SBIN,BUY,76,426.71,32429.96,0,32.00,0.00,1.00,0.03,0.18,4.86,0.00,38.07,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-02,1,ASIANPAINT,SELL,10,2984.11,29841.10,0,0.00,30.00,0.92,0.03,0.17,0.00,15.34,46.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-02,2,TECHM,BUY,27,1210.61,32686.47,0,33.00,0.00,1.00,0.03,0.19,4.90,0.00,39.12,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-16,1,SBIN,SELL,76,429.79,32664.04,0,0.00,33.00,1.00,0.04,0.19,0.00,15.34,49.57,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-16,2,INFY,BUY,19,1708.55,32462.45,0,32.00,0.00,1.00,0.03,0.18,4.87,0.00,38.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-09-13,1,INFY,SELL,19,1682.16,31961.04,0,0.00,32.00,0.98,0.03,0.18,0.00,15.34,48.53,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-09-13,2,HCLTECH,BUY,27,1192.60,32200.20,0,32.00,0.00,0.99,0.03,0.19,4.83,0.00,38.04,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-01,1,HCLTECH,SELL,27,1142.93,30859.11,0,0.00,31.00,0.95,0.03,0.17,0.00,15.34,47.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-01,2,TITAN,BUY,12,2442.67,29312.04,0,29.00,0.00,0.90,0.03,0.17,4.40,0.00,34.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-15,1,TECHM,SELL,27,1584.21,42773.67,0,0.00,43.00,1.31,0.04,0.25,0.00,15.34,59.94,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-15,2,BANKBARODA,BUY,402,102.05,41024.10,0,41.00,0.00,1.26,0.04,0.23,6.15,0.00,48.68,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-29,1,BAJAJFINSV,SELL,26,1666.17,43320.42,0,0.00,43.00,1.33,0.04,0.25,0.00,15.34,59.96,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-29,2,KOTAKBANK,BUY,92,398.80,36689.60,0,37.00,0.00,1.13,0.04,0.21,5.50,0.00,43.88,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-13,1,KOTAKBANK,SELL,92,381.81,35126.52,0,0.00,35.00,1.08,0.03,0.20,0.00,15.34,51.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-13,2,M&M,BUY,42,869.38,36513.96,0,37.00,0.00,1.12,0.04,0.21,5.48,0.00,43.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,1,BANKBARODA,SELL,402,78.46,31540.92,0,0.00,31.32,0.96,0.04,0.18,0.00,15.34,47.84,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,2,M&M,SELL,42,807.60,33919.20,0,0.00,33.68,1.04,0.03,0.19,0.00,15.34,50.28,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,3,TECHM,BUY,19,1725.36,32781.84,0,32.64,0.00,1.01,0.03,0.19,4.92,0.00,38.79,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,4,INFY,BUY,18,1860.93,33496.74,0,33.36,0.00,1.03,0.03,0.19,5.02,0.00,39.63,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-17,1,TITAN,SELL,12,2591.45,31097.40,0,0.00,31.00,0.95,0.03,0.18,0.00,15.34,47.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-17,2,LT,BUY,17,2045.77,34778.09,0,35.00,0.00,1.07,0.04,0.20,5.22,0.00,41.53,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,1,TECHM,SELL,19,1587.21,30156.99,0,0.00,30.00,0.92,0.03,0.17,0.00,15.34,46.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,2,MARUTI,BUY,4,8193.09,32772.36,0,33.00,0.00,1.01,0.03,0.19,4.92,0.00,39.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-31,1,INFY,SELL,18,1717.14,30908.52,0,0.00,31.00,0.95,0.03,0.18,0.00,15.34,47.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-31,2,TCS,BUY,8,3750.87,30006.96,0,30.00,0.00,0.92,0.03,0.17,4.50,0.00,35.62,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,1,LT,SELL,17,1931.53,32836.01,0,0.00,33.00,1.01,0.04,0.19,0.00,15.34,49.58,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,2,HINDALCO,BUY,62,528.11,32742.82,0,33.00,0.00,1.00,0.03,0.18,4.91,0.00,39.12,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,1,MARUTI,SELL,4,8495.75,33983.00,0,0.00,34.11,1.05,0.04,0.19,0.00,15.34,50.73,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,2,TCS,SELL,8,3722.14,29777.12,0,0.00,29.89,0.91,0.03,0.17,0.00,15.34,46.34,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,3,BANKBARODA,BUY,302,109.05,32933.10,0,32.99,0.00,1.01,0.03,0.19,4.94,0.00,39.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,4,JINDALSTEL,BUY,78,422.56,32959.68,0,33.01,0.00,1.01,0.03,0.19,4.94,0.00,39.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-21,1,JINDALSTEL,SELL,78,409.84,31967.52,0,0.00,32.00,0.98,0.03,0.18,0.00,15.34,48.53,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-21,2,AXISBANK,BUY,40,783.94,31357.60,0,31.00,0.00,0.96,0.03,0.18,4.70,0.00,36.87,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-14,1,AXISBANK,SELL,40,694.35,27774.00,0,0.00,28.00,0.85,0.03,0.16,0.00,15.34,44.38,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-14,2,JINDALSTEL,BUY,58,484.74,28114.92,0,28.00,0.00,0.87,0.03,0.16,4.22,0.00,33.28,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-25,1,HINDALCO,SELL,62,502.40,31148.80,0,0.00,31.00,0.96,0.03,0.18,0.00,15.34,47.51,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-25,2,SUNPHARMA,BUY,34,916.01,31144.34,0,31.00,0.00,0.95,0.03,0.17,4.67,0.00,36.82,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-16,1,BANKBARODA,SELL,302,95.95,28976.90,0,0.00,29.00,0.89,0.03,0.16,0.00,15.34,45.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-16,2,M&M,BUY,31,895.45,27758.95,0,28.00,0.00,0.85,0.03,0.16,4.16,0.00,33.20,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,1,JINDALSTEL,SELL,58,360.82,20927.56,0,0.00,20.79,0.65,0.02,0.12,0.00,15.34,36.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,2,SUNPHARMA,SELL,34,864.57,29395.38,0,0.00,29.21,0.90,0.03,0.17,0.00,15.34,45.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,3,ICICIBANK,BUY,34,740.57,25179.38,0,25.04,0.00,0.77,0.03,0.14,3.78,0.00,29.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,4,MARUTI,BUY,3,7693.85,23081.55,0,22.96,0.00,0.71,0.02,0.13,3.46,0.00,27.28,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-16,1,MARUTI,SELL,3,8732.78,26198.34,0,0.00,26.00,0.80,0.03,0.15,0.00,15.34,42.32,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-16,2,BANKBARODA,BUY,235,124.06,29154.10,0,29.00,0.00,0.90,0.03,0.17,4.37,0.00,34.47,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-05,1,ICICIBANK,SELL,34,871.11,29617.74,0,0.00,30.00,0.91,0.03,0.17,0.00,15.34,46.45,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-05,2,BAJAJFINSV,BUY,17,1742.87,29628.79,0,30.00,0.00,0.91,0.03,0.17,4.44,0.00,35.55,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-19,1,M&M,SELL,31,1259.27,39037.37,0,0.00,39.00,1.20,0.04,0.22,0.00,15.34,55.80,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-19,2,JINDALSTEL,BUY,76,438.22,33304.72,0,33.00,0.00,1.02,0.03,0.19,5.00,0.00,39.24,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-14,1,BAJAJFINSV,SELL,17,1723.14,29293.38,0,0.00,29.00,0.90,0.03,0.17,0.00,15.34,45.44,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-14,2,SBIN,BUY,57,604.25,34442.25,0,34.00,0.00,1.06,0.03,0.19,5.17,0.00,40.45,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-12-19,1,SBIN,SELL,57,603.70,34410.90,0,0.00,34.00,1.06,0.03,0.19,0.00,15.34,50.62,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-12-19,2,AXISBANK,BUY,37,935.57,34616.09,0,35.00,0.00,1.06,0.04,0.20,5.19,0.00,41.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
