trade_date,sequence,symbol,side,quantity,price,turnover,brokerage,stt_buy,stt_sell,exchange_transaction_charge,sebi_turnover_charge,gst,stamp_duty,dp_charges,total_cost,allocation_note
2016-04-04,1,INFY,BUY,41,607.08,24890.28,0,24.98,0,0.76,0.02,0.14,3.73,0,29.63,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-17,4,ICICIBANK,BUY,86,490.75,42204.50,0,42.44,0.00,1.30,0.04,0.24,6.33,0.00,50.35,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-23,1,ICICIBANK,SELL,86,481.56,41414.16,0,0.00,41.00,1.27,0.04,0.23,0.00,15.34,57.88,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-11-23,2,KOTAKBANK,BUY,110,378.67,41653.70,0,42.00,0.00,1.28,0.04,0.24,6.25,0.00,49.81,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-01,1,AXISBANK,SELL,69,610.69,42137.61,0,0.00,42.00,1.29,0.04,0.24,0.00,15.34,58.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-01,2,BAJAJFINSV,BUY,47,880.44,41380.68,0,41.00,0.00,1.27,0.04,0.24,6.21,0.00,48.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-07,1,KOTAKBANK,SELL,110,369.71,40668.10,0,0.00,41.00,1.25,0.04,0.23,0.00,15.34,57.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-07,2,HINDALCO,BUY,163,252.43,41146.09,0,41.00,0.00,1.26,0.04,0.24,6.17,0.00,48.71,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-14,1,HINDALCO,SELL,163,245.83,40070.29,0,0.00,40.00,1.23,0.04,0.23,0.00,15.34,56.84,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-14,2,KOTAKBANK,BUY,103,386.99,39859.97,0,40.00,0.00,1.22,0.04,0.23,5.98,0.00,47.47,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-21,1,KOTAKBANK,SELL,103,386.81,39841.43,0,0.00,40.00,1.22,0.04,0.23,0.00,15.34,56.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-21,2,JINDALSTEL,BUY,148,269.63,39905.24,0,40.00,0.00,1.23,0.04,0.23,5.99,0.00,47.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-28,1,JINDALSTEL,SELL,148,259.17,38357.16,0,0.00,38.00,1.18,0.04,0.22,0.00,15.34,54.78,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2020-12-28,2,KOTAKBANK,BUY,97,392.80,38101.60,0,38.00,0.00,1.17,0.04,0.22,5.72,0.00,45.15,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-04,1,BAJAJFINSV,SELL,47,893.55,41996.85,0,0.00,42.00,1.29,0.04,0.24,0.00,15.34,58.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-04,2,BANKBARODA,BUY,623,65.13,40575.99,0,41.00,0.00,1.24,0.04,0.23,6.09,0.00,48.60,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-11,1,KOTAKBANK,SELL,97,391.80,38004.60,0,0.00,38.00,1.16,0.04,0.22,0.00,15.34,54.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-11,2,BAJAJFINSV,BUY,42,920.56,38663.52,0,39.00,0.00,1.19,0.04,0.22,5.80,0.00,46.25,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-18,1,BAJAJFINSV,SELL,42,863.18,36253.56,0,0.00,36.00,1.11,0.03,0.21,0.00,15.34,52.69,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-18,2,SBIN,BUY,121,303.65,36741.65,0,37.00,0.00,1.13,0.04,0.21,5.51,0.00,43.89,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-25,1,SBIN,SELL,121,284.36,34407.56,0,0.00,34.00,1.06,0.04,0.20,0.00,15.34,50.64,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-01-25,2,BAJAJFINSV,BUY,37,914.86,33849.82,0,34.00,0.00,1.04,0.03,0.19,5.08,0.00,40.34,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-02-08,1,BAJAJFINSV,SELL,37,974.51,36056.87,0,0.00,36.00,1.11,0.03,0.20,0.00,15.34,52.68,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-02-08,2,SBIN,BUY,92,398.20,36634.40,0,37.00,0.00,1.12,0.04,0.21,5.50,0.00,43.87,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-03-08,1,BANKBARODA,SELL,623,81.96,51061.08,0,0.00,51.00,1.57,0.05,0.29,0.00,15.34,68.25,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-03-08,2,HINDALCO,BUY,127,340.22,43207.94,0,43.00,0.00,1.32,0.04,0.25,6.48,0.00,51.09,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-04-12,1,SBIN,SELL,92,343.83,31632.36,0,0.00,32.00,0.97,0.03,0.18,0.00,15.34,48.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-04-12,2,JINDALSTEL,BUY,97,405.10,39294.70,0,39.00,0.00,1.21,0.04,0.23,5.89,0.00,46.37,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-05-31,1,HINDALCO,SELL,127,391.35,49701.45,0,0.00,50.00,1.53,0.05,0.28,0.00,15.34,67.20,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-05-31,2,ASIANPAINT,BUY,15,2939.47,44092.05,0,44.00,0.00,1.35,0.04,0.25,6.61,0.00,52.25,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-07,1,JINDALSTEL,SELL,97,401.05,38901.85,0,0.00,39.00,1.19,0.04,0.22,0.00,15.34,55.79,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-07,2,BAJAJFINSV,BUY,37,1188.59,43977.83,0,44.00,0.00,1.35,0.04,0.25,6.60,0.00,52.24,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-14,1,BAJAJFINSV,SELL,37,1184.51,43826.87,0,0.00,44.00,1.35,0.05,0.25,0.00,15.34,60.99,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-14,2,JINDALSTEL,BUY,103,424.21,43693.63,0,44.00,0.00,1.34,0.04,0.25,6.55,0.00,52.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-21,1,JINDALSTEL,SELL,103,375.81,38708.43,0,0.00,39.00,1.19,0.04,0.22,0.00,15.34,55.79,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-21,2,BAJAJFINSV,BUY,33,1180.59,38959.47,0,39.00,0.00,1.19,0.04,0.22,5.84,0.00,46.29,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-28,1,ASIANPAINT,SELL,15,3022.49,45337.35,0,0.00,45.00,1.39,0.05,0.26,0.00,15.34,62.04,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-06-28,2,JINDALSTEL,BUY,108,398.20,43005.60,0,43.00,0.00,1.32,0.04,0.24,6.45,0.00,51.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-05,1,JINDALSTEL,SELL,108,391.15,42244.20,0,0.00,42.00,1.30,0.04,0.24,0.00,15.34,58.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-05,2,SBIN,BUY,97,426.71,41390.87,0,41.00,0.00,1.27,0.04,0.24,6.21,0.00,48.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-19,1,SBIN,SELL,97,423.19,41049.43,0,0.00,41.00,1.26,0.04,0.23,0.00,15.34,57.87,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-19,2,BANKBARODA,BUY,527,81.44,42918.88,0,43.00,0.00,1.32,0.04,0.25,6.44,0.00,51.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-26,1,BANKBARODA,SELL,527,79.76,42033.52,0,0.00,42.00,1.29,0.04,0.24,0.00,15.34,58.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-07-26,2,SBIN,BUY,100,428.01,42801.00,0,43.00,0.00,1.31,0.04,0.24,6.42,0.00,51.01,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-02,1,SBIN,SELL,100,434.53,43453.00,0,0.00,43.00,1.33,0.05,0.25,0.00,15.34,59.97,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-02,2,TECHM,BUY,35,1210.61,42371.35,0,42.00,0.00,1.30,0.04,0.24,6.36,0.00,49.94,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-16,1,BAJAJFINSV,SELL,33,1430.92,47220.36,0,0.00,47.00,1.45,0.05,0.27,0.00,15.34,64.11,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-16,2,INFY,BUY,28,1708.55,47839.40,0,48.00,0.00,1.47,0.05,0.27,7.18,0.00,56.97,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-23,1,INFY,SELL,28,1734.88,48576.64,0,0.00,49.00,1.49,0.05,0.28,0.00,15.34,66.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-08-23,2,BAJAJFINSV,BUY,32,1515.56,48497.92,0,48.00,0.00,1.49,0.05,0.27,7.27,0.00,57.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-04,1,TECHM,SELL,35,1384.01,48440.35,0,0.00,48.00,1.49,0.05,0.28,0.00,15.34,65.16,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-04,2,HCLTECH,BUY,37,1282.14,47439.18,0,47.00,0.00,1.45,0.05,0.27,7.12,0.00,55.89,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-11,1,BAJAJFINSV,SELL,32,1765.68,56501.76,0,0.00,56.73,1.73,0.06,0.32,0.00,15.34,74.18,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-11,2,HCLTECH,SELL,37,1299.35,48075.95,0,0.00,48.27,1.48,0.05,0.28,0.00,15.34,65.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-11,3,TECHM,BUY,37,1420.71,52566.27,0,52.62,0.00,1.61,0.05,0.30,7.88,0.00,62.46,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-11,4,TITAN,BUY,22,2378.19,52320.18,0,52.38,0.00,1.61,0.05,0.30,7.85,0.00,62.19,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-18,1,TECHM,SELL,37,1419.29,52513.73,0,0.00,53.00,1.61,0.05,0.30,0.00,15.34,70.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-18,2,BAJAJFINSV,BUY,28,1885.94,52806.32,0,53.00,0.00,1.62,0.06,0.30,7.92,0.00,62.90,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-25,1,BAJAJFINSV,SELL,28,1869.07,52333.96,0,0.00,52.00,1.61,0.05,0.30,0.00,15.34,69.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-10-25,2,TECHM,BUY,34,1531.77,52080.18,0,52.00,0.00,1.60,0.05,0.30,7.81,0.00,61.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-01,1,TECHM,SELL,34,1489.26,50634.84,0,0.00,51.00,1.55,0.05,0.29,0.00,15.34,68.23,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-01,2,BAJAJFINSV,BUY,28,1790.90,50145.20,0,50.00,0.00,1.54,0.05,0.28,7.52,0.00,59.39,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-22,1,BAJAJFINSV,SELL,28,1813.09,50766.52,0,0.00,51.00,1.56,0.05,0.29,0.00,15.34,68.24,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-11-22,2,BANKBARODA,BUY,531,96.55,51268.05,0,51.00,0.00,1.57,0.05,0.29,7.69,0.00,60.60,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-13,1,TITAN,SELL,22,2351.42,51731.24,0,0.00,52.00,1.59,0.05,0.29,0.00,15.34,69.27,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-13,2,M&M,BUY,58,869.38,50424.04,0,50.00,0.00,1.55,0.05,0.29,7.56,0.00,59.45,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-20,1,BANKBARODA,SELL,531,83.66,44423.46,0,0.00,44.00,1.36,0.05,0.26,0.00,15.34,61.01,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-20,2,TECHM,BUY,27,1635.82,44167.14,0,44.00,0.00,1.36,0.04,0.25,6.63,0.00,52.28,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,1,M&M,SELL,58,807.60,46840.80,0,0.00,47.00,1.44,0.05,0.27,0.00,15.34,64.10,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2021-12-27,2,TITAN,BUY,20,2307.30,46146.00,0,46.00,0.00,1.41,0.04,0.26,6.92,0.00,54.63,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-10,1,TITAN,SELL,20,2583.71,51674.20,0,0.00,52.00,1.59,0.05,0.30,0.00,15.34,69.28,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-10,2,ICICIBANK,BUY,62,800.65,49640.30,0,50.00,0.00,1.52,0.05,0.28,7.45,0.00,59.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-17,1,ICICIBANK,SELL,62,819.59,50814.58,0,0.00,51.00,1.56,0.05,0.29,0.00,15.34,68.24,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-17,2,LT,BUY,24,2045.77,49098.48,0,49.00,0.00,1.51,0.05,0.28,7.36,0.00,58.20,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,1,LT,SELL,24,1954.02,46896.48,0,0.00,47.03,1.43,0.05,0.27,0.00,15.34,64.12,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,2,TECHM,SELL,27,1587.21,42854.67,0,0.00,42.97,1.32,0.04,0.25,0.00,15.34,59.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,3,MARUTI,BUY,5,8193.09,40965.45,0,41.09,0.00,1.26,0.04,0.23,6.14,0.00,48.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-24,4,ASIANPAINT,BUY,14,3269.63,45774.82,0,45.91,0.00,1.41,0.05,0.26,6.87,0.00,54.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-31,1,ASIANPAINT,SELL,14,3138.43,43938.02,0,0.00,44.00,1.35,0.04,0.25,0.00,15.34,60.98,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-01-31,2,TCS,BUY,12,3750.87,45010.44,0,45.00,0.00,1.38,0.05,0.26,6.75,0.00,53.44,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,1,TCS,SELL,12,3789.10,45469.20,0,0.00,45.00,1.40,0.04,0.26,0.00,15.34,62.04,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-07,2,HINDALCO,BUY,90,528.11,47529.90,0,48.00,0.00,1.46,0.05,0.27,7.13,0.00,56.91,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,1,MARUTI,SELL,5,8495.75,42478.75,0,0.00,42.00,1.30,0.04,0.24,0.00,15.34,58.92,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-14,2,BANKBARODA,BUY,433,109.05,47218.65,0,47.00,0.00,1.45,0.05,0.27,7.08,0.00,55.85,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-21,1,BANKBARODA,SELL,433,105.30,45594.90,0,0.00,46.00,1.40,0.05,0.26,0.00,15.34,63.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-21,2,AXISBANK,BUY,58,783.94,45468.52,0,45.00,0.00,1.40,0.04,0.26,6.82,0.00,53.52,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-28,1,AXISBANK,SELL,58,749.53,43472.74,0,0.00,43.00,1.33,0.05,0.25,0.00,15.34,59.97,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-02-28,2,BANKBARODA,BUY,414,104.55,43283.70,0,43.00,0.00,1.33,0.04,0.25,6.49,0.00,51.11,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-07,1,BANKBARODA,SELL,414,98.05,40592.70,0,0.00,41.00,1.25,0.04,0.23,0.00,15.34,57.86,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-07,2,JINDALSTEL,BUY,93,435.97,40545.21,0,41.00,0.00,1.24,0.04,0.23,6.08,0.00,48.59,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-21,1,JINDALSTEL,SELL,93,484.71,45078.03,0,0.00,45.00,1.38,0.05,0.26,0.00,15.34,62.03,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-21,2,BANKBARODA,BUY,416,107.95,44907.20,0,45.00,0.00,1.38,0.04,0.25,6.74,0.00,53.41,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-28,1,BANKBARODA,SELL,416,108.90,45302.40,0,0.00,45.00,1.39,0.05,0.26,0.00,15.34,62.04,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-03-28,2,JINDALSTEL,BUY,85,529.46,45004.10,0,45.00,0.00,1.38,0.04,0.25,6.75,0.00,53.42,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-04,1,HINDALCO,SELL,90,571.71,51453.90,0,0.00,51.00,1.58,0.05,0.29,0.00,15.34,68.26,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-04-04,2,BANKBARODA,BUY,416,116.26,48364.16,0,48.00,0.00,1.48,0.05,0.28,7.25,0.00,57.06,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-02,1,BANKBARODA,SELL,416,111.34,46317.44,0,0.00,46.00,1.42,0.04,0.26,0.00,15.34,63.06,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-02,2,SUNPHARMA,BUY,51,922.91,47068.41,0,47.00,0.00,1.45,0.05,0.27,7.06,0.00,55.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-09,1,SUNPHARMA,SELL,51,867.62,44248.62,0,0.00,44.00,1.36,0.05,0.25,0.00,15.34,61.00,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-09,2,M&M,BUY,50,880.44,44022.00,0,44.00,0.00,1.35,0.04,0.25,6.60,0.00,52.24,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-23,1,M&M,SELL,50,910.54,45527.00,0,0.00,46.00,1.40,0.05,0.26,0.00,15.34,63.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-23,2,SUNPHARMA,BUY,46,920.46,42341.16,0,42.00,0.00,1.30,0.04,0.24,6.35,0.00,49.93,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-30,1,JINDALSTEL,SELL,85,400.80,34068.00,0,0.00,34.00,1.05,0.03,0.20,0.00,15.34,50.62,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-05-30,2,M&M,BUY,40,972.74,38909.60,0,39.00,0.00,1.19,0.04,0.22,5.84,0.00,46.29,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,1,SUNPHARMA,SELL,46,864.57,39770.22,0,0.00,40.00,1.22,0.04,0.23,0.00,15.34,56.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-06,2,ICICIBANK,BUY,54,740.57,39990.78,0,40.00,0.00,1.23,0.04,0.23,6.00,0.00,47.50,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-13,1,ICICIBANK,SELL,54,701.90,37902.60,0,0.00,38.00,1.16,0.04,0.22,0.00,15.34,54.76,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-06-13,2,MARUTI,BUY,4,7853.87,31415.48,0,31.00,0.00,0.97,0.03,0.18,4.71,0.00,36.89,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-16,1,MARUTI,SELL,4,8732.78,34931.12,0,0.00,35.00,1.07,0.04,0.20,0.00,15.34,51.65,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-16,2,BANKBARODA,BUY,334,124.06,41436.04,0,41.00,0.00,1.27,0.04,0.24,6.22,0.00,48.77,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-22,1,BANKBARODA,SELL,334,119.94,40059.96,0,0.00,40.00,1.23,0.04,0.23,0.00,15.34,56.84,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-22,2,BAJAJFINSV,BUY,24,1629.61,39110.64,0,39.00,0.00,1.20,0.04,0.22,5.87,0.00,46.33,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-29,1,M&M,SELL,40,1248.38,49935.20,0,0.00,50.00,1.53,0.05,0.29,0.00,15.34,67.21,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-08-29,2,BANKBARODA,BUY,357,124.11,44307.27,0,44.00,0.00,1.36,0.04,0.25,6.65,0.00,52.30,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-26,1,BANKBARODA,SELL,357,129.94,46388.58,0,0.00,46.00,1.43,0.05,0.26,0.00,15.34,63.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-09-26,2,TITAN,BUY,17,2667.33,45344.61,0,45.00,0.00,1.39,0.04,0.26,6.80,0.00,53.49,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-03,1,TITAN,SELL,17,2623.69,44602.73,0,0.00,45.00,1.37,0.04,0.26,0.00,15.34,62.01,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-03,2,BANKBARODA,BUY,350,131.97,46189.50,0,46.00,0.00,1.42,0.05,0.26,6.93,0.00,54.66,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-10,1,BANKBARODA,SELL,350,132.38,46333.00,0,0.00,46.00,1.42,0.05,0.27,0.00,15.34,63.08,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-10,2,JINDALSTEL,BUY,105,437.22,45908.10,0,46.00,0.00,1.41,0.04,0.26,6.89,0.00,54.60,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-25,1,JINDALSTEL,SELL,105,438.13,46003.65,0,0.00,46.00,1.41,0.04,0.26,0.00,15.34,63.05,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-25,2,BANKBARODA,BUY,321,144.37,46342.77,0,46.00,0.00,1.43,0.05,0.27,6.95,0.00,54.70,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-31,1,BAJAJFINSV,SELL,24,1664.17,39940.08,0,0.00,40.00,1.22,0.04,0.23,0.00,15.34,56.83,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-10-31,2,AXISBANK,BUY,49,908.45,44514.05,0,45.00,0.00,1.37,0.04,0.25,6.68,0.00,53.34,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-07,1,AXISBANK,SELL,49,875.81,42914.69,0,0.00,43.00,1.32,0.04,0.24,0.00,15.34,59.94,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
2022-11-07,2,JINDALSTEL,BUY,90,482.24,43401.60,0,43.00,0.00,1.33,0.05,0.25,6.51,0.00,51.14,REPORTING ALLOCATION; DAILY TOTAL IS AUTHORITATIVE
